Company,Inches,Cpu,Ram,Memory,Gpu,Price,Price in Dollars
Dell,15.6,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,Intel HD Graphics,19660.32,235.92384
HP,13.3,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,95850.72,1150.20864
Dell,15.6,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R5 M420X,24279.696,291.356352
Asus,17.3,Intel Core i5 7300HQ 2.5GHz,12,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,72988.272,875.8592639999999
Acer,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,15824.16,189.88992
Lenovo,17.3,AMD A4-Series 7210 2.2GHz,4,500GB HDD,AMD Radeon R3,20193.12,242.31744
HP,14.0,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,67399.2,808.7904
HP,13.3,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Intel HD Graphics 620,74538.72,894.46464
Samsung,15.0,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,90522.72,1086.2726400000001
Lenovo,14.0,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,95850.72,1150.20864
MSI,17.3,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,141138.72,1693.66464
Toshiba,13.3,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,78588.0,943.056
Dell,15.6,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050Ti,49497.12,593.9654400000001
HP,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 930MX,47952.0,575.424
Dell,15.6,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R5 M420X,32713.92,392.56703999999996
Dell,15.6,Intel Core i5 7300U 2.6GHz,8,500GB HDD,Intel HD Graphics 620,49816.8,597.8016
Dell,13.3,Intel Core i7 7Y75 1.3GHz,8,512GB SSD,Intel HD Graphics 615,107257.968,1287.0956159999998
Asus,17.3,Intel Core i7 6820HK 2.7GHz,32,256GB SSD +  256GB SSD,Nvidia GeForce GTX 980M,68145.12,817.74144
Dell,13.3,Intel Core i7 7Y75 1.3GHz,16,256GB SSD,Intel HD Graphics 615,87858.72,1054.30464
Lenovo,14.0,Intel Core i7 7500U 2.7GHz,8,256GB Flash Storage,Intel HD Graphics 620,109170.72,1310.04864
Lenovo,15.6,Intel Core i5 7200U 2.5GHz,8,512GB SSD,Intel HD Graphics 620,104588.1072,1255.0572864
LG,15.6,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,111834.72,1342.01664
HP,12.5,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,79014.23999999999,948.1708799999999
Acer,15.6,Intel Celeron Dual Core 3205U 1.5GHz,4,16GB Flash Storage,Intel HD Graphics,19127.52,229.53024000000002
Lenovo,15.6,Intel Core i5 6300HQ 2.3GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,42037.92,504.45504
LG,14.0,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,101178.72,1214.14464
Dell,14.0,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Intel HD Graphics 620,64202.4,770.4288
HP,12.5,Intel Core M 6Y75 1.2GHz,8,240GB SSD,Intel HD Graphics 515,165168.0,1982.016
Lenovo,15.6,Intel Core i7 7500U 2.7GHz,6,256GB SSD,Nvidia GeForce 940MX,42037.92,504.45504
HP,15.6,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 930MX,54291.78719999999,651.5014464
Acer,15.6,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel HD Graphics 620,26586.72,319.04064
Lenovo,13.3,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,46939.68,563.27616
HP,13.3,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,51148.8,613.7856
MSI,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,85194.72,1022.33664
Dell,15.6,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,71874.72,862.4966400000001
MSI,15.6,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,59668.804800000005,716.0256576
Dell,15.6,Intel Core i5 7200U 2.5GHz,4,1TB HDD,AMD Radeon R5 M420,36496.2672,437.9552064
HP,15.6,Intel Core i7 6500U 2.5GHz,8,256GB SSD,AMD Radeon R7 M365X,69103.62719999999,829.2435263999998
HP,13.3,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,61218.72,734.62464
Toshiba,15.6,Intel Core i7 6600U 2.6GHz,16,256GB SSD,Nvidia GeForce 930M,105228.0,1262.736
Lenovo,13.3,Intel Core i5 7200U 2.5GHz,8,512GB SSD,Intel HD Graphics 620,97236.0,1166.832
Dell,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,38889.072,466.668864
Lenovo,12.5,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,87912.0,1054.944
HP,15.6,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,62071.2,744.8543999999999
Dell,15.6,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Intel HD Graphics 620,37725.4368,452.7052416
HP,14.0,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,61218.72,734.62464
Lenovo,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,16463.52,197.56224
HP,12.5,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,84129.12,1009.54944
HP,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,1TB HDD,Intel HD Graphics 400,15392.592,184.711104
Lenovo,13.3,Intel Core i7 6560U 2.2GHz,16,1TB SSD,Intel Iris Graphics 540,95850.72,1150.20864
Toshiba,14.0,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,58874.4,706.4928
HP,12.5,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,88924.31999999999,1067.0918399999998
Dell,15.6,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,29762.208,357.146496
MSI,15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,63882.72,766.5926400000001
Dell,14.0,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,87325.92,1047.91104
Dell,17.3,Intel Core i7 6820HK 2.7GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1080,146946.24,1763.3548799999999
HP,17.3,Intel Core i5 6300HQ 2.3GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 965M,74538.72,894.46464
Asus,17.3,Intel Pentium Quad Core N3710 1.6GHz,4,1TB HDD,Nvidia GeForce 920MX,28238.4,338.86080000000004
Acer,15.6,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,32980.32,395.76384
Toshiba,15.6,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,59620.32,715.44384
Lenovo,11.3,Intel Core M m7-6Y75 1.2GHz,8,256GB SSD,Intel HD Graphics 515,69210.72,830.52864
Lenovo,15.6,AMD FX 8800P 2.1GHz,16,512GB SSD +  1TB HDD,AMD Radeon R9 M385,53226.72,638.72064
Dell,12.5,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics,78438.816,941.2657920000001
Lenovo,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 920MX,36496.8,437.96160000000003
Dell,17.3,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R7 M445,35111.52,421.33824
Acer,14.0,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,18594.72,223.13664000000003
HP,15.6,Intel Core i7 6820HQ 2.7GHz,8,8GB SSD,Nvidia Quadro M1000M,119826.72,1437.92064
Dell,14.0,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel HD Graphics 620,94572.0,1134.864
Toshiba,13.3,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,77788.8,933.4656000000001
Asus,12.5,Intel Core M M7-6Y75 1.2GHz,8,64GB Flash Storage,Intel HD Graphics 515,61751.52,741.01824
Lenovo,14.0,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,79333.3872,952.0006463999999
Dell,17.3,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,168045.12,2016.54144
Dell,13.3,Intel Core i5 7Y54 1.2GHz,8,256GB SSD,Intel HD Graphics 615,101178.72,1214.14464
HP,11.6,Intel Pentium Quad Core N4200 1.1GHz,4,256GB SSD,Intel HD Graphics 505,41292.0,495.504
Dell,13.3,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,67559.04,810.7084799999999
Acer,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,20725.92,248.71104
Toshiba,13.3,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,81784.8,981.4176000000001
Lenovo,12.5,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,93772.8,1125.2736
Acer,15.6,Intel Core i5 7200U 2.5GHz,12,128GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,53759.52,645.11424
Toshiba,12.5,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,95371.2,1144.4544
HP,15.6,Intel Core i5 7200U 2.50GHz,8,1TB HDD,Nvidia GeForce 930MX,45101.52,541.2182399999999
Dell,15.6,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R5 M430,24808.2336,297.6988032
Dell,15.6,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,43956.0,527.472
HP,15.6,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,36496.8,437.96160000000003
Dell,17.3,Intel Core i7 7700HQ 2.8GHz,32,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,167778.72,2013.34464
Lenovo,15.6,Intel Core i5 7200U 2.5GHz,6,256GB SSD,Nvidia GeForce 920MX,37029.6,444.35519999999997
Dell,13.3,Intel Core i7 7Y75 1.3GHz,16,512GB SSD,Intel HD Graphics 615,101178.72,1214.14464
Dell,14.0,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,104587.57439999998,1255.0508928
Dell,17.3,Intel Core i7 6700HQ 2.6GHz,32,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,149184.0,1790.208
Toshiba,14.0,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,62870.4,754.4448
Asus,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,109218.672,1310.624064
HP,15.6,Intel Core i5 7200U 2.70GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce 930MX,52161.12,625.93344
Lenovo,14.0,Intel Core i5 6200U 2.3GHz,4,508GB Hybrid,Intel HD Graphics 520,53386.56,640.63872
Asus,15.6,Intel Core i7 7500U 2.7GHz,16,512GB SSD +  2TB HDD,Nvidia GeForce GTX 950M,95850.72,1150.20864
HP,15.6,Intel Core i7 7500U 2.7GHz,6,1TB HDD,Intel HD Graphics 620,30849.12,370.18944
Asus,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,93186.72,1118.24064
Dell,15.6,Intel Core i7 7500U 2.7GHz,12,512GB SSD,Intel HD Graphics 620,69210.72,830.52864
Toshiba,13.3,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,63669.6,764.0352
Lenovo,15.6,AMD A12-Series 9720P 3.6GHz,6,256GB SSD,AMD Radeon 530,29250.72,351.00864
Fujitsu,15.6,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel HD Graphics 520,34578.72,414.94464000000005
Toshiba,14.0,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,48751.2,585.0144
Dell,15.6,Intel Core i5 7200U 2.5GHz,4,500GB HDD,AMD Radeon R5 M430,31914.72,382.97664000000003
HP,15.6,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,42943.68,515.32416
Lenovo,15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,63349.92,760.19904
Dell,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD Radeon R7 M445,39906.72,478.88064
Dell,14.0,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620 ,59620.32,715.44384
HP,12.5,Intel Core M 6Y75 1.2GHz,8,512GB SSD,Intel HD Graphics 515,101658.24,1219.8988800000002
HP,15.6,Intel Core i3 6006U 2GHz,4,128GB SSD +  1TB HDD,AMD Radeon 520,26586.72,319.04064
Lenovo,15.6,Intel Celeron Dual Core N3350 1.1GHz,4,128GB SSD,Intel HD Graphics 500,14418.6336,173.0236032
Lenovo,15.6,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,71874.72,862.4966400000001
Dell,13.3,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,47365.92,568.39104
Asus,13.3,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,61272.0,735.264
HP,13.3,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,71874.72,862.4966400000001
Acer,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,500GB HDD,Intel HD Graphics 505,20246.4,242.95680000000002
Asus,15.6,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,95850.72,1150.20864
HP,14.0,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,111301.92,1335.62304
Acer,15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,67132.8,805.5936
HP,13.3,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,63349.92,760.19904
Dell,15.6,Intel Core i3 7100U 2.4GHz,4,128GB SSD,Intel HD Graphics 620,29144.16,349.72992
HP,14.0,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,41505.12,498.06144000000006
Toshiba,13.3,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,63669.6,764.0352
HP,14.0,Intel Core i5 6300U 2.4GHz,4,256GB SSD,Intel HD Graphics 520,58607.46719999999,703.2896063999999
HP,14.0,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,64202.4,770.4288
HP,14.0,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,77202.72,926.43264
HP,14.0,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 930MX,55904.5728,670.8548736
HP,14.0,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,36443.52,437.32223999999997
Dell,15.6,Intel Core i5 7300HQ 2.5GHz,8,1.0TB Hybrid,Nvidia GeForce GTX 1050,50562.72,606.75264
HP,12.5,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,81997.92,983.97504
HP,14.0,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,84715.2,1016.5824
HP,14.0,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,100550.5488,1206.6065856
HP,13.3,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,42624.0,511.488
Toshiba,13.3,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,64468.8,773.6256000000001
HP,15.6,Intel Core i3 7100U 2.4GHz,4,256GB SSD,Intel HD Graphics 620,41025.0672,492.3008064
Lenovo,17.3,Intel Core i7 6820HQ 2.7GHz,16,512GB SSD,Nvidia Quadro 3000M,158135.04,1897.62048
Toshiba,14.0,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,79387.2,952.6464
HP,14.0,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,118761.12,1425.13344
Dell,15.6,Intel Core i3 6100U 2.3GHz,4,1TB HDD,Intel HD Graphics 520,42410.3472,508.9241664
Toshiba,13.3,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,84715.2,1016.5824
HP,13.3,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,61218.72,734.62464
HP,14.0,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 930MX,63159.7104,757.9165248
Dell,15.6,Intel Core i5 6300U 2.4GHz,8,500GB HDD,Intel HD Graphics 520,55754.3232,669.0518784
HP,12.5,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,83063.52,996.76224
HP,14.0,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,63349.92,760.19904
HP,14.0,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,56476.8,677.7216000000001
Dell,13.3,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,86526.72,1038.3206400000001
HP,17.3,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 930MX,57542.4,690.5088000000001
HP,14.0,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,51841.44,622.0972800000001
Acer,15.6,AMD A9-Series 9420 3GHz,6,1TB HDD,AMD Radeon R5,21791.52,261.49824
MSI,17.3,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,63499.10399999999,761.989248
HP,14.0,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,63669.6,764.0352
HP,15.6,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,65480.5872,785.7670464
HP,12.5,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,71874.72,862.4966400000001
HP,15.6,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,39533.76,474.40512
Toshiba,14.0,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,91908.0,1102.896
Dell,15.6,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,56633.976,679.607712
HP,14.0,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,53839.9728,646.0796736000001
Lenovo,15.6,Intel Core i7 6500U 2.5GHz,4,256GB SSD,Intel HD Graphics 520,45128.16,541.5379200000001
Vero,14.0,Intel Atom X5-Z8350 1.44GHz,2,32GB Flash Storage,Intel HD Graphics 400,11231.424,134.77708800000002
Toshiba,15.6,Intel Core i7 6500U 2.5GHz,16,256GB SSD,Nvidia GeForce 930M,75924.0,911.088
Lenovo,15.6,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,55922.688,671.072256
HP,14.0,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,53280.0,639.36
HP,15.6,Intel Core i5 6300U 2.4GHz,8,256GB SSD +  500GB HDD,Intel HD Graphics 520,112065.9552,1344.7914624
HP,14.0,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,78268.31999999999,939.21984
MSI,17.3,Intel Core i7 6820HK 2.7GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,82351.6992,988.2203904
Lenovo,17.3,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,122010.66719999998,1464.1280063999998
Asus,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,15339.311999999998,184.07174399999997
Lenovo,14.0,Intel Core i7 6600U 2.6GHz,16,256GB SSD,Intel HD Graphics 520,139593.6,1675.1232
HP,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 940MX,52161.12,625.93344
Dell,15.6,Intel Core i5 7200U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,58288.32,699.45984
HP,15.6,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,52161.12,625.93344
Dell,13.3,Intel Core i7 7500U 2.7GHz,16,1TB SSD,Intel HD Graphics 620,120093.12,1441.11744
HP,15.6,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,37570.392,450.84470400000004
HP,15.6,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,26586.72,319.04064
Acer,15.6,AMD A8-Series 7410 2.2GHz,8,1TB HDD,AMD Radeon R5,23922.72,287.07264000000004
Dell,13.3,Intel Core i7 7500U 2.7GHz,12,256GB SSD,Intel HD Graphics 620,69210.72,830.52864
MSI,15.6,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,96916.32,1162.99584
HP,15.6,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,57009.6,684.1152
Asus,17.3,Intel Core i7 6700HQ 2.6GHz,16,1TB HDD,Nvidia GeForce GTX 965M,53173.44,638.08128
Dell,15.6,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Intel HD Graphics,29783.52,357.40224
Dell,15.6,Intel Core i7 7500U 2.7GHz,16,2TB HDD,AMD Radeon R7 M445,52746.6672,632.9600064000001
MSI,15.6,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,102777.12,1233.32544
Dell,13.3,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,77682.23999999999,932.1868799999999
Asus,17.3,Intel Core i7 6820HK 2.7GHz,64,1TB SSD,Nvidia GeForce GTX 980 ,211788.0,2541.456
Dell,13.3,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,42517.9728,510.21567360000006
Dell,15.6,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,70809.12,849.70944
Apple,12.0,Intel Core M 1.1GHz,8,256GB Flash Storage,Intel HD Graphics 515,69264.0,831.168
Dell,15.6,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,25679.8944,308.1587328
HP,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,63882.72,766.5926400000001
HP,12.5,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,63882.72,766.5926400000001
HP,13.3,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,58075.2,696.9024
Lenovo,12.5,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,91294.7472,1095.5369664
Lenovo,17.3,Intel Core i5 6200U 2.3GHz,8,1.0TB HDD,AMD Radeon R5 M330,35111.52,421.33824
Lenovo,15.6,Intel Core i5 6300HQ 2.3GHz,4,1TB HDD,Nvidia GeForce GTX 950M,52054.56,624.65472
MSI,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,133146.72,1597.76064
Lenovo,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,28771.2,345.25440000000003
HP,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,50083.2,600.9984
Lenovo,12.5,Intel Core M 6Y75 1.2GHz,8,512GB SSD,Intel HD Graphics 515,74538.72,894.46464
Lenovo,17.3,Intel Core i7 6820HK 2.7GHz,32,512GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,172627.19999999998,2071.5263999999997
Lenovo,10.1,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel HD Graphics 400,34433.2656,413.1991872
HP,13.3,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,109170.72,1310.04864
Dell,15.6,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,39960.0,479.52
HP,14.0,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,54931.14719999999,659.1737663999999
HP,15.6,Intel Core i7 6500U 2.5GHz,8,256GB SSD,AMD FirePro W4190M,79653.59999999999,955.8431999999999
Lenovo,14.0,Intel Core i5 6200U 2.3GHz,8,180GB SSD,Intel HD Graphics 520,63882.72,766.5926400000001
HP,13.3,Intel Pentium Dual Core 4405Y 1.5GHz,4,32GB Flash Storage,Intel HD Graphics 515,32767.2,393.20640000000003
Acer,15.6,AMD A8-Series 7410 2.2GHz,4,500GB HDD,AMD Radeon R5,20619.36,247.43232
Dell,15.6,Intel Pentium Quad Core N3700 1.6GHz,4,500GB HDD,Intel HD Graphics,20965.1472,251.5817664
HP,15.6,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel HD Graphics 520,18434.3472,221.2121664
Asus,17.3,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,85194.72,1022.33664
Dell,13.3,Intel Core i5 8250U 1.6GHz,4,256GB SSD,AMD Radeon 530,43601.688,523.2202560000001
HP,12.5,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,85194.72,1022.33664
Acer,15.6,Intel Core i5 7200U 2.5GHz,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,42570.72,510.84864000000005
Dell,15.6,Intel Core i5 7200U 2.5GHz,8,1TB HDD,AMD Radeon R7 M445,34035.264,408.42316800000003
MSI,17.3,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia GeForce GTX 965M,85194.72,1022.33664
HP,15.6,Intel Pentium Quad Core N3710 1.6GHz,4,1TB HDD,Intel HD Graphics 405,26640.0,319.68
Asus,17.3,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,122490.72,1469.8886400000001
Dell,12.5,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,60480.792,725.769504
Dell,12.5,Intel Core i3 6100U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,62176.1616,746.1139392
Acer,15.6,Intel Celeron Dual Core 3205U 1.5GHz,4,16GB SSD,Intel HD Graphics,11135.52,133.62624
HP,17.3,Intel Core i7 6700HQ 2.6GHz,8,1TB HDD,AMD FirePro W6150M,154458.72,1853.50464
Lenovo,15.6,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050 Ti,63882.72,766.5926400000001
Dell,12.5,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,75289.968,903.479616
